Refseq_ID,Exosome,Nucleus,Nucleoplasm,Chromatin,Cytoplasm,Nucleolus,Cytosol,Membrane,Ribosome
NM_001286746.3,1,1,1,1,0,0,1,0,0
XR_004837577.1,1,1,0,0,0,0,1,1,0
NM_001252660.2,1,1,1,1,0,1,1,0,1
NR_125440.2,1,1,1,1,0,1,1,0,0
XM_017001113.2,1,0,1,1,0,1,1,0,0
XM_017025556.1,1,0,0,0,0,0,0,0,0
XM_006515786.5,0,1,0,0,0,0,0,0,0
NM_001177634.2,1,1,0,1,0,1,1,0,0
NM_054035.2,1,1,0,0,0,1,1,0,1
XR_001744525.2,1,1,1,1,0,1,1,1,0
NM_001364157.2,1,0,0,0,0,0,0,0,0
NM_020125.3,1,0,0,0,0,0,0,0,0
NM_001387433.1,1,1,1,1,0,1,1,1,0
XM_011533964.3,1,1,1,1,0,1,1,1,1
NM_005448.2,1,0,0,0,0,0,0,0,0
XM_011519965.2,1,0,0,1,0,1,0,0,0
NM_001331102.2,1,1,1,1,0,0,0,0,0
XM_030249277.2,0,1,0,0,0,0,0,0,0
NR_138598.1,1,0,0,0,0,0,0,0,0
NM_001349968.1,1,1,1,1,0,1,1,1,1
XM_005253229.2,1,1,0,0,0,0,0,0,0
NM_001110.4,1,1,1,1,0,1,1,1,0
XM_024447931.1,1,1,1,1,0,0,1,1,1
NM_002557.4,1,1,0,0,0,0,0,0,0
XM_011533893.2,1,1,0,1,0,1,0,0,0
XM_024447924.1,1,0,0,0,0,0,0,1,1
XM_005250636.5,1,1,0,0,1,0,0,0,0
NM_001165959.2,1,1,0,1,0,0,1,0,0
NM_025412.2,0,0,0,0,1,0,0,0,0
NM_032833.5,1,1,0,1,1,1,0,0,1
NM_001184777.2,1,0,0,0,0,0,0,0,0
XM_030255665.2,0,1,0,0,0,0,0,0,0
NM_199127.3,1,0,0,0,0,0,0,0,0
XM_024454249.1,1,0,0,0,0,0,1,0,0
XM_017015323.2,1,0,1,1,0,1,1,0,1
NM_001392010.1,1,1,1,0,1,1,1,1,1
XM_017024461.1,1,0,0,0,0,0,0,0,0
NM_001349672.2,1,1,1,1,0,1,1,1,0
NM_001136262.2,1,1,0,1,0,0,0,0,1
NM_029360.3,0,0,0,0,1,0,0,0,0
XM_011248708.4,0,1,0,0,0,0,0,0,0
NM_080603.5,1,1,0,0,0,0,0,0,0
NM_004411.5,1,0,0,0,0,0,1,0,1
NM_001198855.1,1,0,0,0,0,0,0,0,0
NM_001105669.4,1,0,0,0,0,0,0,0,0
NM_001300977.2,1,1,0,0,0,0,0,0,0
NM_001130071.2,1,1,1,1,0,0,1,1,0
NM_001379138.1,0,0,0,0,1,0,0,0,0
XM_017025784.1,1,1,1,1,0,1,0,1,1
XM_024446628.1,1,0,1,1,0,1,1,0,1
NM_001385299.1,1,0,0,0,0,0,0,0,0
XR_931915.2,1,1,1,0,0,0,1,0,0
NM_001352385.2,1,1,1,1,1,1,1,1,1
NM_001352610.2,1,1,0,1,0,1,1,1,0
NM_002547.3,1,0,1,1,0,1,0,1,0
XM_017024715.2,1,0,0,1,0,0,0,0,0
XM_006724002.2,1,0,0,0,0,0,0,0,0
XM_006515166.4,0,1,0,0,0,0,0,0,0
NM_005893.3,1,0,0,0,0,0,0,0,0
NM_001330190.1,1,1,0,0,0,0,1,0,0
XM_017022463.2,1,1,1,1,0,0,0,0,1
XM_011545254.2,1,1,1,1,0,1,1,0,1
NM_016151.4,1,1,1,1,0,1,1,1,0
XM_006710559.4,1,0,1,1,0,1,1,1,1
XM_024451948.1,1,1,1,1,0,1,1,0,0
NR_148225.1,1,1,1,1,0,1,1,0,0
XM_036160684.1,0,0,0,0,1,0,0,0,0
NM_001004341.2,1,0,0,0,0,0,0,0,0
NM_003341.5,1,1,1,1,0,1,1,1,0
NM_001386071.1,1,1,1,1,0,1,1,1,0
XM_011517508.2,1,0,0,0,0,0,0,0,0
XM_011532907.2,1,1,0,0,0,0,0,0,0
XM_017016894.2,1,1,1,1,0,0,0,0,1
NM_001349558.2,1,0,0,0,0,0,0,0,0
NM_018700.4,1,0,0,0,0,0,1,0,0
NM_016282.4,1,1,1,1,0,1,1,0,1
XM_017004419.1,1,1,0,0,0,0,1,1,0
NM_153450.4,1,1,0,0,0,0,0,0,0
NM_001303047.2,1,0,1,0,0,0,0,0,1
NM_144647.4,1,0,0,0,0,0,0,0,0
NM_152793.3,1,1,1,0,0,1,1,0,0
XM_017021572.2,1,0,0,1,0,1,1,1,0
NR_135297.2,1,0,0,0,0,0,0,0,0
XR_933923.3,1,1,1,1,0,1,1,0,1
XM_006525553.2,0,1,0,0,0,0,0,0,0
XM_017003353.1,1,1,1,1,0,0,1,0,1
NM_001004753.2,1,0,0,0,0,0,0,0,0
XM_017021686.2,1,1,0,1,0,0,1,0,0
XM_011520467.1,1,1,1,1,0,1,1,0,0
NR_046266.2,1,1,0,0,0,0,0,0,0
XR_001753307.2,1,1,1,1,0,1,1,1,0
XM_017013905.1,1,0,0,1,0,0,0,0,1
NM_001375469.2,1,0,0,0,0,0,0,0,0
NM_009428.3,0,0,0,0,1,0,0,0,0
XM_036154909.1,1,0,0,0,0,0,0,0,0
XM_017015684.2,1,0,0,0,0,0,0,0,0
XM_017001863.1,1,1,1,0,0,0,0,0,0
XR_001744749.2,1,0,0,0,0,0,0,0,0
XM_017024001.1,1,1,1,1,0,1,1,0,0
XM_024449706.1,1,0,1,1,0,1,1,0,1
NM_001109993.1,0,0,0,0,1,0,0,0,0
XR_001755732.2,1,1,1,1,0,1,1,1,0
NM_006391.3,1,1,1,1,0,1,1,1,1
NM_017904.4,1,0,0,0,0,0,0,0,0
XM_036157858.1,0,1,0,0,0,0,0,0,0
XM_006520231.5,0,1,0,0,0,0,0,0,0
NM_001199816.2,1,0,1,0,0,0,1,1,1
NM_001256617.2,1,1,1,1,0,1,1,1,1
NM_001017402.2,1,1,0,0,0,0,0,0,0
XM_011518640.1,1,1,0,0,1,1,1,1,0
NM_001330386.2,1,0,1,0,0,0,1,0,1
XM_017009346.1,1,0,0,0,0,0,0,0,0
NR_148950.2,1,1,1,1,0,1,1,0,0
XM_005263176.2,1,1,1,1,1,1,0,0,1
XM_036159255.1,0,0,0,0,1,0,0,0,0
NM_003311.4,1,1,0,0,0,0,1,0,1
NR_169572.1,1,0,0,0,0,0,0,0,0
NM_016059.5,1,0,0,1,0,0,1,0,1
NM_001363860.2,1,1,1,0,0,0,1,0,0
NM_024471.5,0,1,0,0,0,0,0,0,0
XM_011519515.3,1,1,1,1,0,1,1,1,0
XM_017313319.2,0,0,0,0,1,0,0,0,0
XR_001750584.2,1,1,1,1,0,1,1,0,0
XM_011521787.3,1,1,1,1,0,1,1,0,0
XM_017025033.1,1,0,0,0,0,0,0,0,0
XR_002956292.1,1,1,1,1,1,1,1,1,1
NM_001081280.2,1,0,0,0,0,0,0,0,0
NM_138689.3,1,0,0,0,0,0,0,0,1
NM_014454.3,1,1,1,1,0,0,1,1,1
NM_024051.4,1,0,1,0,0,0,1,1,1
XM_017003731.1,1,1,1,1,0,0,1,1,0
NM_001348691.2,1,0,1,1,0,1,0,0,1
XR_001742029.2,1,1,1,1,0,1,1,1,1
XM_024448032.1,1,1,1,1,0,0,1,0,0
NM_017482.4,1,1,1,1,0,0,1,0,0
NM_001382249.1,1,1,1,1,0,0,1,0,1
XM_017007867.2,1,1,1,1,0,1,0,0,0
NM_009590.4,1,0,0,0,0,0,0,0,0
NM_014630.3,1,1,1,1,0,1,1,0,0
XM_011511593.3,1,1,0,0,0,0,0,0,0
NM_016561.3,1,0,1,1,0,1,1,1,1
XM_030248461.2,1,1,0,0,0,0,0,0,0
NR_144632.2,1,0,0,0,0,0,0,0,1
XM_017023808.1,1,1,1,1,0,1,0,0,0
NM_016486.4,1,0,1,1,1,0,0,0,1
NM_001256743.2,1,1,1,1,0,1,1,1,0
NM_138353.4,1,1,0,1,0,1,0,0,0
NR_037164.2,1,0,0,1,0,0,1,0,1
NR_046386.2,1,1,1,1,0,1,1,0,0
XM_006507760.3,0,1,0,0,0,0,0,0,0
XR_002959591.1,1,0,0,0,0,0,0,0,0
NM_000410.4,1,1,0,0,0,0,0,0,0
XM_024447973.1,1,0,0,0,0,0,0,0,0
NM_001013625.4,1,0,0,0,0,0,0,0,0
NM_000291.4,1,1,1,1,0,1,1,0,1
XM_011517178.2,1,0,1,1,0,1,0,0,0
NM_001318098.2,1,1,1,1,0,1,1,0,1
NM_207345.4,1,0,0,0,0,0,0,0,0
XR_001784116.3,0,1,0,0,0,0,0,0,0
NM_001384383.1,1,0,0,0,0,0,0,0,0
XM_017027460.1,1,0,0,0,0,0,0,0,0
NM_004882.4,1,1,0,1,0,0,1,0,0
NR_148347.2,1,1,1,1,0,1,1,1,1
NM_001353891.2,1,1,0,0,0,1,1,1,0
NM_006635.4,1,1,1,1,0,1,1,0,0
NM_001256494.2,1,1,1,1,0,1,1,0,0
NM_002341.2,1,0,0,0,0,0,0,0,0
XM_006715823.2,1,1,1,1,0,1,1,1,1
NM_001376873.1,1,1,1,1,0,1,1,0,0
NR_164666.1,1,1,1,1,0,0,1,0,1
NM_001204871.2,1,0,0,0,0,0,0,0,0
XR_946726.1,1,1,1,1,0,1,1,0,0
XM_024450077.1,1,1,1,1,0,0,1,1,1
XR_001782350.3,0,1,0,0,0,0,0,0,0
NM_001364170.1,1,0,0,1,0,0,0,0,0
NM_001376280.1,1,0,0,0,0,0,0,0,1
NM_001319958.2,1,0,0,0,0,0,1,0,0
NM_003251.4,1,0,0,0,0,1,0,0,0
NM_005975.4,1,0,0,0,0,0,0,0,1
XM_017018626.2,1,1,1,1,0,1,0,0,1
NM_004297.4,1,0,0,0,0,0,0,0,0
XR_002958956.1,1,1,1,1,0,1,1,1,0
XM_006712193.3,1,0,1,0,0,1,0,0,0
NM_001329114.2,1,1,1,1,0,1,1,0,1
XM_024448346.1,1,0,1,0,0,0,0,0,1
NM_001288710.2,1,0,1,0,0,1,1,0,1
NM_006857.3,1,0,1,1,0,0,1,0,1
XR_001755233.1,1,1,0,1,0,1,1,0,1
XR_925576.3,1,1,1,1,0,1,1,1,0
XM_017017209.1,1,0,0,0,0,0,0,0,0
XM_017026505.2,1,1,1,1,0,1,1,1,0
XM_006712819.3,1,1,1,1,0,1,1,1,0
NM_010769.2,0,0,0,0,1,0,0,0,0
NM_199285.3,1,0,0,0,0,0,0,0,0
XR_003948649.2,0,0,0,0,1,0,0,0,0
NM_145456.3,1,0,0,0,0,0,0,0,0
XM_017006249.1,1,0,0,0,0,0,0,0,0
NM_006382.4,1,1,0,0,1,0,0,0,0
NM_001372047.1,1,0,0,0,0,0,1,0,0
XM_030243461.2,0,1,0,0,0,0,0,0,0
NM_003403.5,1,1,1,0,0,1,1,0,1
XR_003952824.2,0,1,0,0,0,0,0,0,0
XM_017317956.2,0,1,0,0,0,0,0,0,0
NM_005667.4,1,1,0,1,0,0,0,0,1
XR_002957973.1,1,0,0,1,0,0,0,0,0
NM_024885.4,1,1,0,0,0,0,0,0,0
NM_001329971.2,1,1,0,0,1,0,0,0,0
NM_138287.3,1,1,0,0,1,0,1,0,0
XM_006723111.1,1,1,1,0,0,0,0,0,1
XM_006531230.5,1,0,0,0,0,0,0,0,0
XM_011514205.2,1,1,1,1,0,1,1,1,0
XM_005257552.5,1,1,1,1,0,1,0,0,0
XM_011523555.3,1,1,1,1,0,1,1,0,1
NM_001321993.3,1,0,0,0,0,0,0,0,0
NM_024575.5,1,1,0,0,0,0,1,0,0
XM_017000558.1,1,1,0,0,0,0,0,0,0
XR_931756.3,1,0,0,1,0,0,0,0,0
NM_001348002.2,1,1,0,0,0,0,1,1,0
XM_005274332.3,1,1,1,1,0,1,1,1,1
NM_007300.4,1,1,1,1,0,1,1,1,1
XR_001751976.1,1,0,0,0,0,0,0,0,0
NR_163888.1,1,1,0,0,0,0,1,0,0
NM_001319232.2,1,1,1,1,0,0,0,0,0
NM_001198862.2,1,1,1,1,0,0,1,0,1
XM_017009716.2,1,1,0,1,0,0,1,0,0
NM_002874.5,1,1,1,1,0,0,1,1,1
XM_011520234.2,1,0,0,0,0,0,0,0,0
XM_017015096.1,1,1,1,1,0,1,1,0,0
NR_152150.2,1,1,1,1,1,1,1,0,1
XM_017018120.1,1,0,0,0,0,0,0,0,0
NM_001374313.2,1,1,0,1,0,0,1,0,0
NM_007153.3,1,1,0,0,1,0,0,0,0
XM_011531820.2,1,0,0,0,0,0,0,0,0
XM_011536228.3,1,1,1,1,0,1,1,1,0
XM_036155449.1,0,1,0,0,0,0,0,0,0
NM_002591.4,1,0,0,0,0,0,0,0,0
NM_001291830.2,1,1,1,1,0,0,1,0,0
XR_001748906.2,1,1,1,0,0,0,1,0,1
NM_152756.5,1,1,1,1,0,1,1,1,0
NM_001350079.2,1,1,1,1,1,0,1,1,0
XM_006721893.3,1,0,1,0,0,1,1,0,0
XM_024450261.1,1,1,0,0,0,0,1,1,0
NM_014946.4,1,0,1,1,0,1,1,1,1
XM_024446887.1,1,0,1,1,0,1,1,0,0
NM_017645.5,1,1,1,1,0,1,1,0,1
NM_007113.4,1,0,0,0,0,0,0,0,0
XM_005259191.3,1,1,1,1,0,0,1,1,0
XM_017014556.1,1,0,0,0,0,0,0,0,0
NM_001033422.1,0,1,0,0,0,0,0,0,0
XM_017022414.2,1,1,1,1,0,1,1,0,0
NM_016499.6,1,1,0,0,0,0,0,1,1
XM_017009783.1,1,1,1,0,0,0,0,1,0
XR_001737460.2,1,0,0,0,0,0,0,0,0
XM_017312553.2,0,1,0,0,0,0,0,0,0
XM_011518078.2,1,1,1,1,0,1,1,1,0
NR_003225.2,1,0,0,0,0,0,0,0,1
NM_024032.5,1,0,1,1,0,1,0,0,0
XR_930875.2,1,1,1,0,0,0,0,0,0
NM_025232.4,1,1,0,0,0,1,0,0,1
NR_036564.2,1,1,1,1,0,1,1,1,0
NM_152606.5,1,1,1,0,0,0,1,1,0
NM_016507.4,1,1,1,1,0,1,1,1,0
NM_001346750.1,0,1,0,0,0,0,0,0,0
XM_011536661.2,1,0,0,0,0,0,1,0,0
XR_937525.3,1,1,1,1,0,1,1,1,0
XM_017018173.1,1,0,1,1,0,1,1,0,0
XM_011529453.2,1,0,0,0,0,0,0,0,0
NM_002586.5,1,1,1,1,0,1,1,0,1
NM_012335.4,1,1,1,1,0,1,0,0,0
XM_017321077.1,0,1,0,0,0,0,0,0,0
NR_103492.1,1,1,1,1,0,1,1,1,0
NM_004291.4,1,0,0,0,0,0,0,0,0
XM_011531297.2,1,1,1,0,0,0,0,0,0
NR_135494.2,1,1,0,0,1,0,0,0,0
NM_001144994.2,1,0,0,0,0,0,0,0,1
NM_013342.4,1,0,1,1,0,1,1,0,0
NM_054113.4,1,0,0,0,0,0,0,0,0
XM_006723796.3,1,1,1,1,0,1,1,1,0
NM_198511.3,1,1,0,1,0,0,0,0,0
XM_017017654.1,1,0,1,1,0,1,0,0,0
XM_024448415.1,1,0,0,0,0,0,0,0,0
XM_017020726.1,1,1,0,0,0,0,1,0,1
NM_003545.4,1,1,0,0,0,0,0,0,1
XM_017020031.1,1,0,0,0,0,0,0,0,0
XR_001747192.2,1,0,0,0,0,0,0,0,0
NM_027799.2,0,0,0,0,1,0,0,0,0
XM_011529183.3,1,0,0,0,0,0,0,0,0
XM_036165568.1,1,0,0,0,0,0,0,0,0
NM_001324034.3,1,1,1,1,0,1,1,0,0
NR_104676.2,1,1,1,1,0,1,1,0,0
NM_001281734.2,1,0,1,1,0,1,1,0,0
XM_017028753.2,1,0,0,1,0,0,0,0,0
NM_175727.2,1,0,0,0,0,0,0,0,0
NR_170343.1,1,0,1,0,0,1,0,0,0
NM_016923.2,0,1,0,0,0,0,0,0,0
XM_030249329.2,0,0,0,0,1,0,0,0,0
XM_017018021.2,1,1,1,1,0,1,1,1,0
NM_001284251.2,1,1,0,1,1,0,1,1,0
XM_011514959.1,1,0,0,1,0,0,0,0,0
XM_005245532.4,1,1,1,1,0,1,1,1,1
XM_006496566.5,0,1,0,0,0,0,0,0,0
XM_005264231.4,1,1,0,0,0,0,1,0,1
NM_005117.3,1,0,0,0,0,0,0,0,0
NM_030691.1,0,0,0,0,1,0,0,0,0
NM_000524.4,1,0,0,0,0,0,0,0,0
XM_017025005.2,1,1,1,1,0,1,1,1,1
NM_001367495.1,1,1,0,0,0,0,0,0,0
NM_020834.3,1,1,1,0,1,1,1,0,0
NM_000508.5,1,1,0,0,0,0,1,1,0
NM_182578.4,1,0,0,0,0,0,0,0,0
XR_002959520.1,1,1,1,1,1,1,1,1,0
NM_007480.2,0,0,0,0,1,0,0,0,0
XM_017004635.2,1,1,0,0,0,0,0,1,1
NM_001369363.1,1,0,0,0,0,0,0,0,0
NM_173558.4,1,1,0,0,1,0,0,0,0
NM_001330249.1,1,1,1,1,0,0,1,0,1
NM_001347701.2,1,1,0,0,0,0,1,0,0
NR_075079.3,1,1,1,1,0,1,1,1,1
XM_017003595.2,1,0,1,0,0,0,0,0,0
XM_011536165.2,1,1,0,0,0,0,1,0,1
XM_024453247.1,1,1,0,0,0,1,1,0,1
XR_384520.4,0,1,0,0,0,0,0,0,0
NM_001317007.1,1,1,0,0,0,0,0,0,1
NM_022725.4,1,1,0,0,1,0,0,1,0
XM_011509257.2,1,1,1,1,0,0,1,1,0
XM_011523290.3,1,0,0,0,0,0,0,0,0
NM_004152.3,1,1,1,1,0,1,1,1,1
NM_001013254.1,1,0,0,0,0,0,0,0,0
XM_006724568.2,1,0,0,0,0,0,1,0,0
XM_017021290.1,1,0,0,0,0,0,0,0,0
NM_007186.6,1,1,1,1,0,0,1,1,0
NM_020163.3,1,1,0,0,0,0,1,0,0
NM_030774.4,1,1,0,0,1,0,0,0,0
NM_001387091.1,1,1,1,1,0,1,1,1,1
NM_201403.2,1,0,0,0,0,0,1,0,0
XR_001744856.1,1,0,1,1,0,1,1,0,0
NM_003878.3,1,0,1,1,0,1,0,0,1
XM_011531919.2,1,1,0,0,0,0,0,0,0
XM_017021841.2,1,1,0,1,0,0,0,0,0
XR_004939196.1,0,1,0,0,0,0,0,0,0
XM_011517255.3,1,1,1,1,0,0,1,1,1
NR_145414.3,1,1,1,0,0,0,0,0,0
XM_011535713.2,1,0,0,0,0,0,0,0,0
NM_006519.4,1,0,1,1,0,0,0,0,1
XR_934055.2,1,0,0,0,0,0,0,0,0
NM_001031749.3,1,0,0,0,0,0,0,0,0
NM_008973.3,0,1,0,0,0,0,0,0,0
XM_017007648.2,1,0,0,0,0,0,1,0,1
XM_036165452.1,0,1,0,0,0,0,0,0,0
XM_006499164.4,0,1,0,0,0,0,0,0,0
NM_025203.3,1,1,1,1,0,0,1,0,0
XM_017012571.2,1,1,1,1,0,1,1,1,0
NM_001322865.2,1,0,1,1,0,0,1,0,0
NM_001365919.1,1,1,0,1,0,1,1,0,0
NM_152546.3,1,1,1,1,0,0,1,0,1
NM_001184748.2,1,0,0,1,0,1,1,0,1
NM_001098577.3,1,1,1,1,0,0,1,0,0
NM_002598.4,1,0,0,1,0,0,1,0,1
XM_011540293.2,1,0,0,0,0,0,0,0,0
XR_001745530.2,1,1,1,1,0,1,1,0,0
NM_001278556.2,1,0,0,0,0,0,0,0,1
XM_005251673.1,1,1,0,0,0,0,1,0,1
XR_001785549.3,1,1,0,0,0,0,0,0,0
NM_000930.5,1,0,0,0,0,0,0,0,0
XR_003953707.2,0,1,0,0,0,0,0,0,0
XM_024452234.1,1,0,1,0,0,0,0,0,0
XM_017027470.1,1,1,0,0,1,0,0,0,0
NM_000441.2,1,1,0,0,1,0,0,0,0
XM_017024407.1,1,0,0,0,0,0,0,0,0
NM_003608.4,1,0,0,0,0,0,0,0,0
NM_031965.2,1,0,0,1,0,0,0,0,1
XM_011526624.2,1,0,0,0,0,0,1,0,0
XM_017010896.1,1,1,0,0,0,0,1,1,0
XR_003953728.2,0,1,0,0,0,0,0,0,0
XM_011535142.3,1,1,1,1,0,0,1,0,1
XR_001737090.2,1,0,0,0,0,0,0,0,0
NM_001323375.2,1,0,0,1,0,0,0,0,0
XR_939701.2,1,1,1,1,0,1,1,0,1
NM_001252294.2,1,0,0,0,0,0,0,0,0
NM_005314.3,1,0,0,1,0,0,0,0,0
NM_005710.2,1,1,1,1,0,0,0,1,1
NM_001039366.1,1,1,0,1,0,1,1,0,1
XM_017012293.1,1,0,0,0,0,0,0,0,0
XM_011242056.3,0,1,0,0,0,0,0,0,0
NM_001769.4,1,0,0,0,0,0,0,0,1
NM_001390834.1,1,1,0,1,0,0,0,0,0
NM_001281834.2,1,0,0,0,0,0,0,0,0
XM_017027442.1,1,0,1,1,0,1,0,0,0
NR_144297.2,1,0,0,0,0,0,0,0,0
NM_153376.3,1,0,0,0,0,0,0,0,0
XM_036155124.1,1,1,0,0,0,0,0,0,0
XM_017020033.2,1,0,1,1,0,0,1,0,0
NR_168466.1,1,0,0,0,0,0,0,0,0
NR_047564.2,1,0,0,0,0,0,0,0,0
XR_939750.3,1,1,0,1,1,0,1,0,0
XR_003954355.1,0,1,0,0,0,0,0,0,0
XM_017007913.2,1,1,1,1,0,1,0,1,1
XM_017002570.1,1,1,1,1,0,0,1,1,1
NM_001352504.2,1,0,1,1,0,0,1,0,1
NM_001321605.2,1,0,0,0,0,0,0,0,0
NM_004678.3,1,0,0,0,0,0,0,0,0
NM_005324.5,1,1,1,0,0,1,0,1,1
NM_203403.2,1,1,0,0,0,0,0,0,0
NM_020374.4,1,0,0,0,0,0,1,0,0
NM_182529.3,1,1,1,0,1,1,1,0,0
NM_014205.4,1,0,0,0,0,0,0,0,1
NM_006073.4,1,0,0,0,0,0,1,0,0
NM_001303104.2,1,1,0,0,0,0,1,0,0
XM_005264381.4,1,1,0,1,0,1,1,0,1
NM_001201330.1,1,0,0,0,0,0,0,0,0
NM_002969.6,1,1,1,1,0,0,0,0,0
XM_005268228.1,1,1,1,1,0,1,1,0,1
NR_160400.1,1,1,0,1,0,0,1,0,1
NM_012039.2,0,1,0,0,0,0,0,0,0
NR_148040.2,1,0,0,0,0,0,0,1,0
NM_001286813.2,1,1,1,1,0,1,1,0,1
XM_017006088.1,1,1,1,0,1,0,0,0,0
NR_034166.3,1,1,0,1,0,0,1,0,1
NM_001377021.1,0,1,0,0,0,0,0,0,0
XM_011541318.2,1,1,1,1,0,1,1,1,0
XR_002958347.1,1,1,1,1,0,1,1,0,1
NM_144597.3,1,0,0,0,0,1,0,0,1
NM_007052.5,1,0,0,0,0,0,0,0,0
NM_133680.3,0,1,0,0,0,0,0,0,0
NM_001297603.3,1,1,1,0,0,0,0,0,1
NR_110967.1,0,1,0,0,0,0,0,0,0
XR_001779451.2,0,1,0,0,0,0,0,0,0
NM_001160328.2,1,0,0,1,0,0,0,0,0
NM_001363715.2,1,1,1,1,0,1,1,0,0
NM_001382591.1,1,1,1,1,0,0,1,0,1
NM_003609.5,1,0,1,1,0,0,0,0,1
NM_001328608.2,1,0,0,0,0,0,0,0,0
XM_017025622.2,1,0,0,0,0,0,0,0,0
NR_164834.1,1,1,0,0,0,0,1,0,0
XM_024450946.1,1,1,1,1,0,1,1,1,0
XM_017003528.1,1,0,0,1,0,1,1,0,0
NM_001037746.3,0,1,0,0,0,0,0,0,0
XM_011537723.2,1,1,0,1,0,0,1,0,1
XM_011537673.2,1,1,0,0,0,0,1,0,0
XM_005247379.4,1,1,1,0,1,0,1,0,0
XM_006539840.5,0,0,0,0,1,0,0,0,0
NM_030786.3,1,0,0,0,0,0,1,0,0
NM_013397.6,1,1,0,0,0,1,0,0,0
NM_012120.3,1,1,1,1,0,0,1,1,1
XM_024451137.1,1,1,1,1,0,1,1,1,0
NM_001282675.2,1,0,0,0,0,0,0,0,0
NM_080391.4,1,0,1,1,0,0,1,0,1
NM_001288743.3,1,1,1,1,0,0,0,0,0
XM_006523863.5,1,0,0,0,0,0,0,0,0
NM_001375772.1,1,1,1,0,0,0,0,0,0
NM_018039.3,1,0,0,1,0,0,0,0,0
XR_002958804.1,1,1,1,1,0,1,1,0,0
NM_001388420.1,1,1,0,1,0,0,1,0,0
NM_001355017.2,1,0,0,0,0,0,0,0,0
NM_005197.4,1,1,0,0,0,1,1,0,0
NM_001371236.1,1,0,0,0,0,0,0,0,0
XR_001744862.2,1,1,1,1,0,1,1,0,1
XM_005260579.4,1,0,0,0,0,0,0,0,0
NR_028135.2,1,1,0,1,0,0,0,0,0
NM_032534.4,1,1,1,1,0,1,1,0,0
XM_017003168.2,1,1,0,1,0,1,1,0,0
XM_005250027.4,1,1,1,1,0,1,1,1,0
XM_017016838.1,1,0,0,0,0,0,0,0,0
NM_001304720.1,0,1,0,0,0,0,0,0,0
XM_011544883.2,1,1,1,1,0,0,0,0,0
NR_028588.2,1,1,1,1,0,0,1,1,0
XM_011537504.2,1,1,1,1,0,1,1,1,1
XM_011532757.2,1,1,1,1,0,1,1,0,0
NM_001037326.2,0,1,0,0,0,0,0,0,0
NM_005232.5,1,0,0,0,0,0,0,0,0
XM_017008732.1,1,0,0,0,0,0,0,0,0
NM_005629.4,1,1,1,1,0,1,0,0,1
NM_146680.1,0,0,0,0,1,0,0,0,0
XM_024449358.1,1,1,0,0,0,0,1,1,0
NM_001278064.2,1,0,0,0,0,0,0,0,0
NM_004269.4,1,1,1,1,0,1,1,0,1
NR_104097.1,1,0,0,0,0,0,0,0,0
XM_017005072.1,1,1,0,0,1,0,0,1,0
NM_001357570.1,0,1,0,0,0,0,0,0,0
NR_171778.1,0,0,1,1,0,0,1,0,0
NM_001358.3,1,1,1,1,0,1,1,1,0
NM_001130440.2,1,0,1,1,0,1,0,0,1
XM_011513713.2,1,0,0,0,0,0,0,0,1
NR_130734.2,1,0,0,0,0,0,1,0,0
XR_004941294.1,0,1,0,0,0,0,0,0,0
NM_001366651.1,1,1,0,0,0,0,0,0,0
NM_021253.4,1,1,1,0,0,1,0,1,0
XR_002959736.1,1,1,1,1,0,1,1,1,0
NM_001277266.1,0,1,0,0,0,0,0,0,0
XM_017023557.1,1,1,0,0,0,1,0,0,1
NM_003910.4,1,0,0,1,0,0,1,0,1
XM_017005024.1,1,0,0,0,0,0,0,1,0
XM_017022298.1,1,1,0,1,0,1,1,1,1
NM_001082971.2,1,1,0,0,0,0,1,0,0
XM_005272325.4,1,1,1,1,0,1,1,0,1
XM_017025264.2,1,1,1,1,0,0,0,1,1
XM_036163180.1,0,1,0,0,1,0,0,0,0
NM_005059.4,1,0,0,0,0,0,0,0,0
NM_001018100.5,1,0,0,0,0,0,0,0,0
NM_021174.6,1,1,1,1,0,1,1,0,1
XM_011527675.2,1,0,0,0,0,0,1,0,1
XM_011540381.3,1,1,1,1,0,1,1,0,1
XM_017015285.1,1,0,0,0,0,0,0,0,0
XR_934572.1,1,0,0,0,0,0,0,0,0
NM_019410.3,0,1,0,0,0,0,0,0,0
NM_170600.3,1,0,0,0,0,0,0,0,0
XM_011525759.1,1,1,0,0,0,0,1,1,0
XM_011511576.3,1,1,1,1,0,1,1,1,0
NM_002384.3,1,0,1,1,0,1,1,0,1
NR_026838.1,1,1,1,1,0,1,1,0,0
XM_006509059.5,0,0,0,0,1,0,0,0,0
NM_020825.4,1,1,1,1,0,1,1,1,1
XR_936510.2,1,1,1,1,0,1,1,1,0
XM_011545212.2,1,1,1,1,0,1,0,0,0
XM_005261168.4,1,1,1,1,0,1,1,1,0
NM_001284406.2,1,0,0,0,0,0,0,0,0
XM_011531705.2,1,0,0,0,0,0,0,0,0
NM_001199577.2,1,0,0,0,0,0,0,0,0
XM_006506499.4,0,1,0,0,0,0,0,0,0
XM_006511707.4,0,1,0,0,0,0,0,0,0
NR_161203.1,1,0,0,0,0,0,0,0,0
NM_006859.4,1,0,1,1,0,0,1,0,1
XR_001741181.1,1,1,1,0,0,0,1,1,0
